"Abbildung";"Abb.";
"Abblendlicht";
"abbrandverzögernd";
"Abbrechen";
"Abbrennstumpfschweißen";"Abbrennstumpfschweißung";
"Abbruchkriterium";
"Abdeckung";"Abdeckplatte";"Deckel";
"Abdrehen";
"Abdrückgeschwindigkeit";
"Abdrücklokomotive";
"Abdrücksignal";
"Aberkennung von Rechten";
"Abfahrauftrag";"Abfahrbefehl";
"Abfahrlichtsignal";"Abfahrauftrag als Lichtsignal";
"Abfahrsignal";"Abfahrauftrag";"Abfahrauftragssignal";"Abfahrtsignal";
"Abfahrt";
"Abfahrtsbahnhof";
"Abfahrtsbahnsteig";
"Abfahrtsbahnstelle";
"Abfahrtsgleis";"Ausfahrgleis";
"Abfahrtshafen";
"Abfahrtstafel";"Abfahrttafel";"Tafel";"Zugabfahrtstafel";
"Abfahrtszeit";"Abf";"Abfahrt";"Abfahrzeit";"Abfahrtzeit";
"Abfallaufbereitung";
"Abfallbeseitigung";
"Abfälle";
"Abfalllagerung";
"Abfallspannung";
"Abfallwirtschaft";"Abfallentsorgung";"Entsorgung";
"Abfertigung";
"Überführung in den freien Verkehr";
"Überführung in den zollrechtlich freien Verkehr";"Anmeldung zum zollrechtlich freien Verkehr";
"Abfertigungsbahnhof";
"Abfertigungsgebühr";
"Abfindung";"Abfindungszahlung";
"Abgabenordnung";"AO";
"Abgabenschuld";
"Abgabepreis";
"Abgänge";"Leaving";
"Abgangsbahnhof";"Abfahrtsbahnhof";"Anfangsbahnhof";"Ausgangsbahnhof";"Zuganfangsbahnhof";"Abfahrbahnhof";
"Abgangsort";"Abfahrtsort";
"Abgangszollstelle";
"Abgasanlage";
"Abgasnachbehandlung";
"Abgasnorm";
"Abgaswerte";
"abstellen";
"Abhängeversuch";
"abhängige Variable";"abhängige Zielgröße";"Zielgröße";
"Korrekturmaßnahme";"Abhilfemaßnahme";"korrektive Maßnahme";"Remediation";"Remediation-Maßnahme";
"aktiver Abhörschutz";"aktiver Lauschabwehr";
"Abisolierung";"Abisolieren";
"Abisolierzange";
"Abkommen";
"Abkommen über den internationalen Eisenbahn-Güterverkehr";"SMGS";
"Abkommen über den internationalen Eisenbahn-Personenverkehr";"SMPS";
"Abkommen über die Beziehungen zwischen den Beförderern im internationalen Eisenbahn-Personenverkehr";"AIV";
"Abkommen zur Vermeidung der Doppelbesteuerung";"DBA";"Doppelbesteuerungsabkommen";
"Abkommen zwischen der Bundesrepublik Deutschland und der Russischen Föderation zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen";
"Abladeerlaubnis";
"Ablagerung";
"Projektablagestruktur";
"Ablasshahn";
"Ablassventil";"Abflussventil";"Sicherheitsventil";"Überlaufventil";
"Ablauf- oder Bergverbot beim Rangieren";
"Ablaufberg";"Eselsrücken";
"Ablaufbetrieb";
"Ablauflenkung";
"Aufbau- und Ablauforganisation";
"Ablaufplan";"Ablaufdiagramm";
"Ablaufsteuerrechner";"ASR";
"Ablaufverbot";"Bergverbot";
"Ableitung";
"abliefern";
"Ablieferungshindernis";
"Abmahnung";
"Abmaß";
"Abnahme";
"Abnahmefahrt";
"Abnahmekriterium";
"Abnahmeprüfzeugnis";"APZ";
"Abnahmeumgebung";
"Abnahmeversuch";
"abnehmbarer Tank";
"Abo";"Abonnement";
"Abo-Center";
"Abonnement";
"Abpressen";
"Abrechnungsmitteilung";"Hauptzusammenstellung";
"Abrechnungssystem";"Abrechnungsverfahren";
"Abrechnungsvertrag";
"Abrechnungsvordruck";
"Abrechnungszeitraum";
"abreißen";
"Abrollcontainer";
"Abrufauftrag";"Abruf";"Einzelabruf";
"Abrufbestellung";
"Abrufrahmenvertrag";
"Abrufverfahren";
"Absatz";
"Absatzmarkt";
"Absatzweg";"Absatzkanal";"Distributionsweg";"Marktkanal";
"Abschlussbericht";
"Abschlussbuchung";
"Abschnittswechsel";
"Abschreibung";
"Abschreibungen";
"Absender";"Versender";
"Absenkung der Schichtarbeit";
"Absetzhalt";
"Absetzmulde";
"Absetzung für Abnutzung";"AfA";
"Absichtserklärung";"Letter of Intent";"LOI";
"Absperrhahn";
"Abstand der inneren Stirnflächen";"AR";"AR-Maß";
"Abstellanlage";
"Abstellbahnhof";
"Abstellbezirk";
"Abstellen";"Festlegen von Fahrzeugen";"MS";
"Abstellgleis";
"Abstellgruppe";
"Abstellung";"Zugabstellung";
"Abstimmung";
"Abstoßen";"fly shunting";
"Abstoßverbot";
"abstrakte Gefährdung";"abstrakte Gefahr";
"Abtastfrequenz";
"Abtasttheorem";
"Abteil";"Fahrgastabteil";"Reisezugwagenabteil";
"Niederlassung";"NL";
"Abteilung Immobilienmanagement";
"Abteilungsleiter";"AL";
"Abteilwagen";
"abtreten";
"Abtretung";"Übereignung";"Übertragung";"Zession";
"Abtretung der Rechte oder Pflichten";
"Abtriebswelle";"Triebwelle";
"Abwärme";
"Abwasser";
"Abwasserbehandlungsanlage";
"Abwassereinleitung";
"Abwasserhebeanlage";
"Abweichungsanalyse";"Soll-Ist-Vergleich";
"Abwerbeverbot";
"Abwickler";"Liquidator";
"Abwicklung einer Gesellschaft";"Abwicklung";
"Abwicklungsabteilung";"Back Office";"Backoffice";"BackOffice";"BO";
"Abziehen";
"Abzinsung";"Diskontierung";"Abdiskontierung";
"Abzinsungsfaktor";"Barwertfaktor";"Diskontierungsfaktor";
"Abzweigstelle";"Abzw";"Abzweig";
"Accountverwaltung";
"Achillessehnenreflex";"ASR";"Triceps-surae-Reflex";
"Achsabstand";
"Radsatzantrieb";"Achsantrieb";"Achsmotorantrieb";"Direktantrieb";
"Korridor";"Achse";"Verkehrsachse";"Verkehrskorridor";
"Achslagerführung";
"Achsnebenschlussfähigkeit";
"Achsschaft";
"Achszähleinrichtung";"Achszähl-Einrichtung";"Achszähl-System";"Achszählsystem";"Az";
"Achszähler";"Az";
"Adaptionsrecht";
"Adhäsionsantrag";
"Administratorrechte";"Adminrechte";
"ADN";"ADN-Übereinkommen";"Europäisches Übereinkommen über die internationale Beförderung gefährlicher Güter auf Binnenwasserstraßen";
"adressgenau";
"Allgemeine Einkaufsbedingungen";"AEB";"Allgemeine Einkaufsbedingungen der DB AG und der mit ihr verbundenen Unternehmen";
"AEO-Zertifikat „Sicherheit“";"AEO S";
"AEO-Zertifikat „Zollrechtliche Vereinfachungen/Sicherheit“";"AEO F";
"AEO-Zertifikat „Zollrechtliche Vereinfachungen“";"AEO C";
"Afa/Zkm";"Abschreibung für Abnutzung pro Zugkilometer";
"Islamische Republik Afghanistan";"Afghanistan";
"Afrika";
"automatische Fahrgastzählung";"AFZ";
"Arbeitsgruppe Einsatz";"AG Einsatz";
"Allgemeine Geschäftsbedingungen für die Nutzung der Schieneninfrastruktur der DB Netz AG (AGB-IN)";"AGB-IN";
"Agent";
"Agenzia delle Entrate";"Agentur Einnahmen";
"A-Gewichtung";
"Aggression";"aggressive Belästigungen";
"Artikulationsindex";"AI";"SII";"Sprachverständlichkeitsindex";
"Abkommen über die Beziehungen zwischen den Beförderern im internationalen Eisenbahn-Güterverkehr";"AIM";
"akademischer Nachwuchs";
"Akkreditierung";
"Akkreditiv";
"Akkumulator";"Akku";"Akkumulatorbatterie";
"Unternehmenskauf";"Akquisition";"Kauf";"Übernahme";"Unternehmenserwerb";"Unternehmensübernahme";
"Aktenzeichen";
"Akteur";
"Aktiengesetz";"AktG";
"Aktiengesellschaft";"AG";
"Aktienrendite";
"Aktienwert";
"Aktionär";"Gesellschafter";"Shareholder";
"Aktionärswert";"Shareholder Value";"Shareholder-Value";"Shareholdervalue";
"Aktionsplan";
"Aktionsplan Mensch";
"Aktionsware";
"aktiv";
"Aktiva";"Vermögen";"Vermögensgegenstände";"Vermögenswerte";"Wirtschaftsgüter";
"aktive Abgrenzung";"aktive Abgrenzungsposten";"aktive RAP";"ARAP";
"aktive Bürger";
"aktiver Personalbestand";"aktiver Bestand";"aktiver P-Bestand";
"aktivierte Eigenleistung";"AE";
"Aktivierung";
"aktivierungsfähig";
"Aktivierungsfähigkeit";
"Aktivitätsdiagramm";
"aktualisieren";
"Aktualisierung";
"Allgemeine Leistungsbedingungen der DB Schenker Rail Deutschland AG";"ALB";"Allgemeine Leistungsbedingungen";
"Albedo";
"Alcons";
"Alkoholverbot";
"alleinreisende Kinder";
"Alleinstellungsmerkmal";"USP";
"Zentrale Clearingstelle";"BCC";"Bureau Central de Clearing";"Allgemeine Ausgleichsstelle";"Allgemeine Ausgleichstelle";
"Allgemeine Beförderungsbedingungen für die Eisenbahnbeförderung von Personen";"GCC-CIV/PRR";
"Allgemeine Deutsche Spediteurbedingungen";"ADSp";
"Allgemeine Geschäftsbedingungen";"AGB";
"Allgemeine Geschäftsbedingungen für GSM-R-Dienstleistungen (AGB-GSMR-DL) der DB Netz AG";"AGB-GSMR-DL";
"allgemeine Verweisungszahl";
"allgemeine Wehrpflicht";
"Allgemeiner Verwendungvertrag";"Allgemeiner Vertrag für die Verwendung von Güterwagen";"AVV";
"Allgemeines Eisenbahngesetz";"AEG";
"Ausstellung der Errungenschaften der Volkswirtschaft";"WDNCh";"Allrussisches Ausstellungszentrum";"WWZ";
"alpenquerender Verkehr";
"Als Top-Arbeitgeber gewinnen und binden wir qualifizierte Mitarbeiter, die mit Begeisterung für die DB und ihre Kunden arbeiten";
"Altenpflege";
"älter werdende Belegschaft";
"Kartellpräventionsklausel";
"altersbedingtes Ausscheiden";"in Rente gehen";
"Altersscheibe";"Altersgruppe";
"Altersstruktur";"Altersttrukturen";
"Altersteilzeit";"ATZ";
"Altersvorsorge";
"Alterungsbeständigkeit";"Alterungsfestigkeit";
"Alterungsmanagement";
"Altlastenerstattung";
"Altzusage";
"Amplitudenmodulation";"AM";
"Am höchsten und am niedrigsten bewertete Fragen";
"Ameisensäure";"Formylsäure";"Methansäure";
"Ammoniumnitrat";
"ammoniumnitrathaltiges Düngemittel";
"Ampelstatus";
"Amt für Statistik";
"amtlicher Lichtbildausweis";
"amtlicher Tierarzt";
"Amtsgericht";
"Amtskollege";
"Amtsmissbrauch";
"Amtsträger";
"Amtszeit";
"an";
"Analyse";
"Analyse- und Problemlösefähigkeit";
"Anbieter";"Kreditor";"Lieferant";"Verkäufer";"Verkäuferin";
"eingeben";
"Zahlmittel";
"ändern";
"Änderungsantrag";"ÄA";"Änderungsanforderung";"Änderungsanfrage";"Änderungsbedarf";"Change Request";"Changerequest";"Änderungsvorschlag";
"Änderungsantrag";"ÄA";
"Änderungsauftrag";
"Änderungsauswirkungsanalyse";"ÄAA";
"Änderungsbeschreibung";
"Änderungsmanagement";
"Änderungsmitteillung";
"Änderungsvorschlag";
"Änderungswünsche";
"Andreaskreuz";
"aneinander vorbeireden";
"Anfahrbeschleunigung";
"Anfahren";"Anfahrvorgang";
"Anfahrzugkraft";
"Anfangscheibe";
"Anforderung";"Bedarf";
"Anforderungsmanagement";"AM";
"Anfrage";
"Angebot";"AB";
"Angebot";
"Angebote zur Vereinbarkeit von Beruf und Familie";
"Angebotsanpassung";
"Angebotsberater";
"Angebotsebene";"AE";
"Angebotserstellung";"Angebotslegung";
"Auftragskalkulation";"Kalkulation";
"Angebotskoordination";
"Mengenplanung";"Dimensionierung";
"Angebotsbewertungskriterium";"Bewertungskriterium";
"angemessen";
"übliche Abnutzung";"angemessene Abnutzung";
"angemessene Rendite";
"angemessene Ursprungslandsprüfung";"RCOI";
"angemessene Verzinsung";
"angerufenes Gericht";
"angeschmolzene Bremssohlen";
"angewandte Fachkenntnisse";
"angewandte Forschung";
"Anhalteweg";
"Anhang";"Anhang zum Geschäftsbericht";
"Anhängelast";
"Anhänger";
"Anhebestelle";"Anhebepunkt";
"Anhörung";
"Anhörung der Arbeitnehmer";
"Fahrdrahtanhub";"Anhub";"Anhub der Fahrleitung";
"Anker";
"Ankerblock";
"Ankerwert";
"Ankündetafel";"Ankündtafel";
"Ankündigungsbalise";
"Ankunft";"Ank";
"Ankunftsanzeige";
"Ankunftsbahnsteig";
"voraussichtliche Ankunftszeit";"Ankunftsprognose";"erwartete Ankunftszeit";"ETA";
"Ankunftstafel";"Tafel";"Zugankunftstafel";
"Ankunftszeit";"Ankunft";
"Anlage";"Anhang";"Annex";"Beilage";"Zusatz";
"Anlagenbuchhaltung";"FA";
"Anlagengitter";
"Facilitymanagement";"Anlagenmanagement";"Facility Management";"Facility-Management";"FM";"Gebäudemanagement";"Liegenschaftsverwaltung";"Objektmanagement";
"Anlagenpreissystem";"APS";
"Anlagevermögen";"AV";"langfristige Vermögensgegenstände";"langfristige Vermögenswerte";"Anlagekapital";
"Anlastung der Kosten";
"Anlaufwinkel";
"Anleihe";
"Zollanmelder";"Anmelder";
"Annäherungsstrecke";
"Annahme";"Vermutung";
"Annahme zur Beförderung";
"Annahmebeschränkung";
"Annahmesperre";"Güterannahmesperre";
"Annahmezahl";
"Annehmbares Nachweisverfahren";
"Annex";
"Anordnung der Tritte";
"Anpassung";
"Anreizregulierung";
"Anreizsystem";
"Ansagegerät";
"ansatzweise ausgeprägt";
"Ansaugen von Fremdkörpern";
"Anschaffung";
"Anschaffungskosten";"AK";
"Anschaffungspreis";
"Anschlag";
"Anschlagmittel";
"Anschlüsse";
"Anschluss";
"Anschlussbahn";
"anschlussfähig";
"Anschlussgefährdung";
"Anschlussgleisverkehr";"AGL";"Anschlussgleis-Verkehr";
"Anschlussmobilität";
"Anschlussstelle";"Anschl.";"Anst";
"Anschluss-Ticket";"Anschlussfahrkarte";"Anschlussfahrschein";"Anschlussticket";"Übergangsfahrkarte";"Übergangsfahrschein";
"AnschlussTicket NRW";
"Anschlussversäumnis";
"Anschlusszug";
"Anschrift";
"Anschrift am Eisenbahnwagen";
"Anschrift am Triebfahrzeug";
"Anschriftentafel";
"Ansprechpartner";
"Ansprechwert";
"Anspruchssteller";
"Anspruch";"Forderung";"Nachtrag";
"ansteckungsgefährlicher Stoff";
"Anstieg der Mitarbeiterzahl";
"Anstoßkappe";
"Anstoßtarif";"Anstoßtarifierung";
"Anteilseigner";"Gesellschafter einer Kapitalgesellschaft";
"Antiblockiervorrichtung";
"Antidumpinggesetzgebung";
"Antidumpingmaßnahme";
"Antidumpingzoll";
"Antigraffitibeschichtung";
"Antiterrorschutz";
"Antitrust-Gesetzgebung";"Antitrustgesetzgebung";
"Antrag";
"Antrag Fahrpreiserstattung";
"Antriebskraft";
"Antriebsmotor";
"Antriebsstrang";
"Antrittsrede";
"Anwaltskanzlei";
"Anweisung";"Anordnung";
"anweisen";"Anweisungen erteilen";
"anwendbares Recht";
"Anwenderbetreuung";
"anwenderfreundlich";
"Anwenderfreundlichkeit";
"Anwendungssoftware";
"Anzahl der Mitarbeiter";
"Anzahlung";
"Anzeige";
"Anzeige gegen unbekannt";
"anzeigen";
"Anzeigeverhalten";
"Anziehdrehmoment";
"auslastungsorientierter Vertrieb";"AoV";
"Apostille-Klausel";
"äquivalente Konizität";
"äquivalenter Dauerschallpegel";"Leq";
"arbeitendes Triebfahrzeug";
"Arbeiterproduktionsgenossenschaft";
"Arbeitgeber";
"Arbeitgeber- und Wirtschaftsverband der Mobilitäts- und Verkehrsdienstleister e.V.";"Agv MoVe";"Arbeitgeber- und Wirtschaftsverband der Mobilitäts- und Verkehrsdienstleister";
"Arbeitgeberattraktivität";
"Arbeitgeberattraktivität stärken";
"Arbeitgeberauftritt";
"Arbeitgeberbescheinigung";
"Arbeitgeberimage";
"Arbeitgeberkampagne";
"Arbeitgeberverband";
"Arbeitnehmer";"AN";
"Arbeitnehmer-Entsendegesetz";"AEntG";"Arbeitnehmerentsendegesetz";"Gesetz über zwingende Arbeitsbedingungen für grenzüberschreitend entsandte und für regelmäßig im Inland beschäftigte Arbeitnehmer und Arbeitnehmerinnen";
"Arbeitnehmerentsendung";
"Arbeitnehmererfindungsgesetz";
"Arbeitnehmerüberlassung";"Zeitarbeit";
"Arbeitnehmerüberlassungsgesetz";"AÜG";
"Wegeunfall";
"Arbeits-, Sozial- und Beamtenrecht";
"Arbeitsablauf";"Workflow";
"Arbeitsaufnahme";
"Arbeitsauftrag";
"Arbeitsaufwand";
"Arbeitsausführung";"Ausführung";"Verarbeitung";
"Arbeitsbedingungen";"Beschäftigungsbedingungen";
"Arbeitsbefreiung";"arbeitsfreier Tag";
"Arbeitsbereich";
"Arbeitsbühne";
"französischer Arbeitsschutzausschuss";
"Arbeitsdirektor";
"Arbeitsgebiet";"Ag";"AG";
"Arbeitsgebietsleiter";"AG-L";"AG-Leiter";"AG-Leitung";"AGL";"Arbeitsgebietsleitung";"Leiter eines Arbeitsgebiets";"Leitung eines Arbeitsgebiets";
"Arbeitsgericht";
"Arbeitsgesetzbuch";
"Arbeitsgruppe";"AG";
"Arbeitsgruppe für die Beförderung gefährlicher Güter";"WP.15";
"Arbeitskosten";
"Arbeitslosengeld II";
"Arbeitslosenversicherung";
"Arbeitsmarkt";
"Arbeitsort";"Dienstort";"Dienstsitz";
"Arbeitspaket";"AP";"Aufgabenpaket";
"Arbeitsplatz";
"arbeitsplatzbezogene Schulung";
"Arbeitsplatzsicherheit";
"Disziplinarrecht";
"dienstrechtlich";
"Arbeitsrückgabe";
"Arbeitsschein";"Arbeitszettel";"Werkauftrag";
"Arbeitsschutz";"A & G";"Arbeits- und Gesundheitsschutz";"AS";
"Arbeitsschutzausschuss";"ASA";
"Arbeitsschutzgesetz";"ArbSchG";
"Arbeitsschutzmanagement";
"Arbeitssicherheit";
"ICE-Arbeitsstand";"ICE-Stand";
"Arbeitsstelle";
"Arbeitsumfeld";"Arbeitsbereich";"Arbeitsumgebung";"Arbeitswelt";
"Arbeitsunfähigkeit";
"Arbeitsunfähigkeitsbescheinigung";
"Arbeitsunfall";"Berufsunfall";"betrieblicher Unfall";"Betriebsunfall";
"Arbeitsunfallquote";"Berufsunfallquote";"Betriebsunfallquote";
"Arbeitsunfallverletzter";"Berufsunfallverletzter";"Betriebsunfallverletzter";
"Arbeitsunfallverletzung";"Berufsunfallverletzung";"Betriebsunfallverletzung";
"Arbeitsunfallversicherung";"Betriebsunfallversicherung";"Unfallversicherung";
"Arbeitsverfahren";
"Arbeitsverhältnis";
"Arbeitsvertrag";"Dienstleistungsvertrag";"Dienstvertrag";
"Arbeitsverzehr";
"Arbeitswelt";
"Arbeitszeit";
"Arbeitszeitgesetz";"ArbZG";
"Arbeitszeitgestaltung";
"Arbeitszeitkonto";
"Arbeitszeittarifvertrag";
"Arbeitszeitverordnung";
"Arbeitszug";
"Archivierung";
"Konsortialpartner";"Arbeitsgemeinschaftspartner";"Arge-Partner";"ARGE-Partner";"Konsorte";
"arglistig verschweigen";
"arglistige Täuschung";
"Armaturenwagen";"Armaturenkesselwagen";
"Art der Erzeugung";
"arthroskopische Chirurgie";
"artreine Strecke";
"artverwandter Abschluss";
"Asien";
"assoziiertes Unternehmen";
"ASTM";"American Society for Testing and Materials (Amerikanische Gesellschaft für Materialprüfung)";
"Ausschuss der Ständigen Vertreter der Regierungen der Mitgliedstaaten";"AStV";
"Asylrecht";
"Asynchronmotor";"Induktionsmotor";
"Asystolie";"Herzstillstand";
"at Equity bewertet";
"ATHENE";
"ATOC";"Verband der Eisenbahnverkehrsunternehmen";
"Atomgesetz";
"Atomrecht";
"Atrophie";
"Vereinbarung über die technische Übergabeuntersuchung beim Austausch von Güterwagen";"ATTI";
"attraktive Beschäftigungsbedingungen";
"ätzender Stoff";
"Audit";
"auditierte Organisation";
"Auditierung";
"Auditkriterien";
"Auditor";
"Auditprogramm";
"auf Abruf";
"Auf dem Weg zum Top-Arbeitgeber";
"auf eigenen Rädern";
"auf Rechtsmittel verzichten";
"auf vergleichbarer Basis";"vergleichbar";"vergleichbar gerechnet";
"aufarbeiten";"wieder aufarbeiten";
"Aufarbeitung";"Refabrikation";
"Aufbauorganisation";
"aufdrücken";
"aufeinanderfolgender Beförderer";"aufeinaderfolgender Frachtführer";
"aufeinanderfolgende Frachtführerschaft";
"Aufenthaltsdauer";
"auffahrbare Weiche";
"auffahrbare Weiche ohne Zungenrückfallvorrichtung";"aufschneidbare Weiche ohne Zungenrückfallvorrichtung";
"auffahren";
"Aufforderung zur Einreichung von Bewerbungen";"Aufruf zur Einreichung von Bewerbungen";
"Aufforderung zur Interessenbestätigung";
"Aufgaben";
"Aufgabengebiet";"Aufgabenbereich";"Tätigkeitsbereich";
"Aufgabenträger";"AT";"Auftraggeber";"Besteller";"Gebietskörperschaft";
"aufgerüstet abstellen";"aufgerüstet abgestellt";
"aufgeständert";
"Aufgleisen";"Aufgleisung";"Eingleisen";
"Aufgleisgerät";
"Aufgleisübung";
"Aufhebung Streckenruhe";
"Aufhebungsvertrag";"Auflösungsvertrag";
"aufkommend";
"Auflassung";
"Auflaufstöße";
"Auflaufversuch";"Auflauftest";
"Übergabe zur Beförderung";"Auflieferung";
"Auflösung";
"Aufprall";
"Aufpreis";"Aufschlag";
"Zahlungsmittelentgelt";"AfK";"Aufpreis für Kreditkartenzahlung";
"Aufrüsten";"Vorbereitungsdienst";
"aufschrumpfen";
"Aufsetztank";
"Aufsicht";"Zugaufsicht";
"Aufsichtsbehörde";"Regulierungsbehörde";
"Aufsichtsrat";"AR";
"Aufsichtsratsvorsitzender";"ARV";
"aufspüren";
"Aufstand";
"Aufstieg der Schwellenländer";
"Aufstiegsmöglichkeit";
"Aufstiegtritt";
"Auftaktveranstaltung";"Kick off";"Kick Off";"Kick-off";"Kick-Off";"Kick-off-Meeting";"Kick-Off-Meeting";"Kick-off-Veranstaltung";"Kick-Off-Veranstaltung";
"Auftraggeber";"AG";"Kunde";"Leistungsempfänger";
"Auftraggeber im Bereich der Wasser-, Energie- und Verkehrsversorgung sowie im Telekommunikationssektor";
"Auftragnehmer";"AN";"Anbieter";"Unternehmer";
"Auftragsabrechnung";"AAR";
"Auftragsabwicklungsprozess";
"Auftragsbearbeitung";
"Auftragsbestand";
"Auftragscode";"AC";
"Auftragseingang";"Auftragsbestand";"Auftragsstand";
"Auftragsnummer";
"Auftragsposition";
"Aufwand";
"Aufwärtskompatibilität";
"Aufwendungen aus der Währungsumrechnung";"Aufwendungen aus Währungsumrechnung";
"Aufwendungen für Altersvorsorge";
"Aufwendungen für Personalanpassung";
"Aufzeichnung";
"Aufzinsung";
"Fahrstuhlrede";"Aufzug-Rede";
"aufzuspürender Stoff";
"Augsburg";
"Aus- und Weiterbildung";
"Aus- und Weiterbildungskosten";
"Ausbau";
"Ausbaustrecke";"ABS";
"Ausbilder";
"Tf-Teamleiter";
"duale Berufsausbildung";"Ausbildung";"Berufsausbildung";
"Ausbildung und Training";
"Ausbildungsart";
"Ausbildungsberuf";
"Ausbildungsjahr";
"Ausbildungsmanagement";
"Ausbildungsort";
"Ausbildungsplan";
"Ausbildungsplatz";
"Ausbildungsvergütung";
"Ausbildungsverhältnis";
"Ausbröckelung";
"Ausbuchung";
"Ausdifferenzierung";
"Ausdrehwiderstand";"Ausdrehmoment";
"Ausfahrgruppe";
"Ausfahrsignal";"Asig";
"Ausfall";"Fehler";"Funktionsstörung";"Störung";"Versagen";
"Erfüllungsgarantie";
"Ausfallmodus";"Fehlzustandsermittlung";
"Ausfallrate";
"Ausfallrisiko";
"Ausfallbetrieb";"Störbetrieb";
"ausführender Beförderer";"ausführende Bahn";"ausführender Frachtführer";
"ausführendes Unternehmen";
"Ausführungsbalise";
"Kompetenz Ausführungsplanung";"Ausführungsplanung";
"Ausfuhr";"Export";
"Ausfuhrerstattung";
"Ausfuhrkontrollmeldung";
"Einfuhrgenehmigung";"Einfuhrlizenz";"Importgenehmigung";"Importlizenz";
"Ausfuhranmeldung";"Ausfuhrerklärung";
"Ausfuhrverantwortlicher";
"Ausgabe-EVU";
"Ausgabenprüfung";
"Ausgabestelle";
"Ausgangsimpedanz";
"ausgebendes Eisenbahnverkehrsunternehmen";
"ausgebendes Unternehmen";
"ausgeleuchtete Gleistafel";
"ausgeprägt";
"ausgesetzter Güterwagen";
"ausgewogene Umsatzverteilung";
"Ausgießen mit Weißmetall";
"Ausgleichszahlungen";
"Aushängeschild";"Visitenkarte";
"Aushilfe";
"Auskunftsersuchen";
"auskunftsfähig";
"Auslagerung";"Outsourcing";"Fremdfertigung";
"Auslandsinvestition";
"Auslandsüberweisung";
"Auslandsvertretung";
"Auslastung";
"Auslastung des Zuges";
"Auslastungsfaktor";
"Auslastungsprognose";
"Auslastungsquote";
"Auslastungsschwankung";
"Auslauf";
"Ausleger";"Kragarm";"Kragbalken";"Kragträger";
"Auslegerrohr";
"Auslegung";
"Auslegungsmasse";
"Auslieferung";"Auslieferung des Guts";
"Ausmaßminderung";
"ausmustern";
"Ausnahmegenehmigung";"Ausnahmeregelung";
"ausrollen";
"Ausrüstungstechnik";
"Aussagewahrscheinlichkeit";
"Ausschalten";
"Einschaltsignal";
"Eintritt in den Ruhestand";
"ausschlaggebend";
"ausschließliche Verwendung";
"Ausschlussfrist";
"Ausschlussfrist für Bieterrügen";
"Vergabestelle";
"Ausschreibung";
"Ausschreibungen";
"Bieter";
"Bonuszahlung";"Ausschüttung";
"Ausschüttungsquote";
"Ausschuss Schiene";
"Außenanlagen";
"Außenauftritt eines Unternehmens";
"Außenbahnsteig";
"Außenbogenweiche";"ABW";"Außenbogen-Weiche";
"Außendurchmesser";
"Außengewinde";
"Außenreinigung";
"Außenring";
"Außenstelle";
